name,country_iso2,domains,web_pages,source_item,source
Clarke College,US,clarke.edu,http://www.clarke.edu/,,Hipo university-domains-list
Clarkson University,US,clarkson.edu,http://www.clarkson.edu/,,Hipo university-domains-list
Clark University,US,clarku.edu,http://www.clarku.edu/,,Hipo university-domains-list
Clayton State College,US,clayton.edu,http://www.clayton.edu/,,Hipo university-domains-list
Clemson University,US,clemson.edu,http://www.clemson.edu/,,Hipo university-domains-list
Cleveland State University,US,csuohio.edu,http://www.csuohio.edu/,,Hipo university-domains-list
Clinch Valley College,US,clinch.edu,http://www.clinch.edu/,,Hipo university-domains-list
Coastal Carolina University,US,coastal.edu,http://www.coastal.edu/,,Hipo university-domains-list
Coast Colleges,US,cccd.edu,http://www.cccd.edu/,,Hipo university-domains-list
Coe College,US,coe.edu,http://www.coe.edu/,,Hipo university-domains-list
Coker College,US,coker.edu,http://www.coker.edu/,,Hipo university-domains-list
Colby College,US,colby.edu,http://www.colby.edu/,,Hipo university-domains-list
Colgate University,US,colgate.edu,http://www.colgate.edu/,,Hipo university-domains-list
College of Charleston,US,cofc.edu,http://www.cofc.edu/,,Hipo university-domains-list
College of Eastern Utah,US,ceu.edu,http://www.ceu.edu/,,Hipo university-domains-list
College of New Rochelle,US,cnr.edu,http://www.cnr.edu/,,Hipo university-domains-list
College of Saint Benedict,US,csbsju.edu,http://www.csbsju.edu/,,Hipo university-domains-list
College of Saint Catherine,US,stkate.edu,http://www.stkate.edu/,,Hipo university-domains-list
College of Saint Rose,US,strose.edu,http://www.strose.edu/,,Hipo university-domains-list
College of St. Francis,US,stfrancis.edu,http://www.stfrancis.edu/,,Hipo university-domains-list
College of St. Scholastica,US,css.edu,http://www.css.edu/,,Hipo university-domains-list
College of the Atlantic,US,coa.edu,http://www.coa.edu/,,Hipo university-domains-list
College of the Holy Cross,US,holycross.edu,http://www.holycross.edu/,,Hipo university-domains-list
College of William and Mary,US,wm.edu,http://www.wm.edu/,,Hipo university-domains-list
College of Wooster,US,wooster.edu,http://www.wooster.edu/,,Hipo university-domains-list
Colorado Christian University,US,ccu.edu,http://www.ccu.edu/,,Hipo university-domains-list
Colorado College,US,coloradocollege.edu,http://www.coloradocollege.edu/,,Hipo university-domains-list
Colorado Mesa University,US,coloradomesa.edu,http://www.coloradomesa.edu/,,Hipo university-domains-list
Colorado School of Mines,US,mines.edu,http://www.mines.edu/,,Hipo university-domains-list
Colorado State University,US,colostate.edu,http://www.colostate.edu/,,Hipo university-domains-list
Colorado Technical University,US,coloradotech.edu|ctuonline.edu,http://www.coloradotech.edu/|http://www.ctuonline.edu/,,Hipo university-domains-list
University of Colorado Anschutz Medical Campus,US,cuanschutz.edu,https://www.cuanschutz.edu/,,Hipo university-domains-list
Columbia College Chicago,US,colum.edu,http://www.colum.edu/,,Hipo university-domains-list
Columbia Southern University,US,colsouth.edu,http://www.colsouth.edu/,,Hipo university-domains-list
Columbia Union College,US,cuc.edu,http://www.cuc.edu/,,Hipo university-domains-list
Columbia University,US,columbia.edu,http://www.columbia.edu/,,Hipo university-domains-list
Community College of Baltimore County,US,ccbcmd.edu,http://www.ccbcmd.edu/,,Hipo university-domains-list
Concordia College - Ann Arbor,US,ccaa.edu,http://www.ccaa.edu/,,Hipo university-domains-list
Concordia College - Moorhead,US,cord.edu,http://www.cord.edu/,,Hipo university-domains-list
Concordia College - Seward,US,ccsn.edu,http://www.ccsn.edu/,,Hipo university-domains-list
Concordia College - St. Paul,US,csp.edu,http://www.csp.edu/,,Hipo university-domains-list
Connecticut College,US,conncoll.edu,http://www.conncoll.edu/,,Hipo university-domains-list
Connecticut State University System,US,ct.edu,http://www.ct.edu/,,Hipo university-domains-list
Cooper Union for the Advancement of Science and Art,US,cooper.edu,http://www.cooper.edu/,,Hipo university-domains-list
Coppin State University,US,coppin.edu,http://www.coppin.edu/,,Hipo university-domains-list
Allen College,US,allencollege.edu,https://www.allencollege.edu/,,Hipo university-domains-list
Cornell College,US,cornell-iowa.edu,http://www.cornell-iowa.edu/,,Hipo university-domains-list
Cornell University,US,cornell.edu,http://www.cornell.edu/,,Hipo university-domains-list
Corning Community College,US,corning-cc.edu,http://www.corning-cc.edu/,,Hipo university-domains-list
Creighton University,US,creighton.edu,http://www.creighton.edu/,,Hipo university-domains-list
Curry College,US,curry.edu,http://www.curry.edu/,,Hipo university-domains-list
Daemen College,US,daemen.edu,http://www.daemen.edu/,,Hipo university-domains-list
Dakota State University,US,dsu.edu,http://www.dsu.edu/,,Hipo university-domains-list
Dakota Wesleyan University,US,dwu.edu,http://www.dwu.edu/,,Hipo university-domains-list
Dallas Baptist University,US,dbu.edu,http://www.dbu.edu/,,Hipo university-domains-list
Dallas County Community College,US,dcccd.edu,http://www.dcccd.edu/,,Hipo university-domains-list
Dana College,US,dana.edu,http://www.dana.edu/,,Hipo university-domains-list
Daniel Webster College,US,dwc.edu,http://www.dwc.edu/,,Hipo university-domains-list
Dartmouth College,US,dartmouth.edu,http://www.dartmouth.edu/,,Hipo university-domains-list
Davenport University,US,davenport.edu,http://www.davenport.edu/,,Hipo university-domains-list
Davidson College,US,davidson.edu,http://www.davidson.edu/,,Hipo university-domains-list
Davis & Elkins College,US,dne.wvnet.edu,http://www.dne.wvnet.edu/,,Hipo university-domains-list
Daytona State College,US,daytonastate.edu,http://www.daytonastate.edu/,,Hipo university-domains-list
Delaware State University,US,desu.edu,http://www.desu.edu/,,Hipo university-domains-list
Delta State University,US,deltastate.edu,http://www.deltastate.edu/,,Hipo university-domains-list
Denison University,US,denison.edu,http://www.denison.edu/,,Hipo university-domains-list
DePaul University,US,depaul.edu,http://www.depaul.edu/,,Hipo university-domains-list
DePauw University,US,depauw.edu,http://www.depauw.edu/,,Hipo university-domains-list
DeVry Institute of Technology,US,devry.edu,http://www.devry.edu/,,Hipo university-domains-list
Dharamsinh Desai University,IN,ddu.ac.in,http://www.ddu.ac.in/,,Hipo university-domains-list
Dickinson College,US,dickinson.edu,http://www.dickinson.edu/,,Hipo university-domains-list
Dickinson State University,US,dickinsonstate.edu,http://www.dickinsonstate.edu/,,Hipo university-domains-list
Dillard University,US,dillard.edu,http://www.dillard.edu/,,Hipo university-domains-list
Dominican College,US,dominican.edu,http://www.dominican.edu/,,Hipo university-domains-list
Dordt College,US,dordt.edu,http://www.dordt.edu/,,Hipo university-domains-list
Dowling College,US,dowling.edu,http://www.dowling.edu/,,Hipo university-domains-list
Drake University,US,drake.edu,http://www.drake.edu/,,Hipo university-domains-list
Drew University,US,drew.edu,http://www.drew.edu/,,Hipo university-domains-list
Drexel University,US,drexel.edu,http://www.drexel.edu/,,Hipo university-domains-list
Drury College,US,drury.edu,http://www.drury.edu/,,Hipo university-domains-list
Duquesne University,US,duq.edu,http://www.duq.edu/,,Hipo university-domains-list
Earlham College,US,earlham.edu,http://www.earlham.edu/,,Hipo university-domains-list
East Carolina University,US,ecu.edu,http://www.ecu.edu/,,Hipo university-domains-list
East Central University,US,ecok.edu,http://www.ecok.edu/,,Hipo university-domains-list
Eastern Connecticut State University,US,easternct.edu,http://www.easternct.edu/,,Hipo university-domains-list
Eastern Illinois University,US,eiu.edu,http://www.eiu.edu/,,Hipo university-domains-list
Eastern Kentucky University,US,eku.edu,http://www.eku.edu/,,Hipo university-domains-list
Eastern Mennonite University,US,emu.edu,http://www.emu.edu/,,Hipo university-domains-list
Eastern Michigan University,US,emich.edu,http://www.emich.edu/,,Hipo university-domains-list
Eastern New Mexico University,US,enmu.edu,http://www.enmu.edu/,,Hipo university-domains-list
Eastern Oregon State College,US,eou.edu,http://www.eou.edu/,,Hipo university-domains-list
Eastern Washington University,US,ewu.edu,http://www.ewu.edu/,,Hipo university-domains-list
East Stroudsburg State University of Pennsylvania,US,esu.edu,http://www.esu.edu/,,Hipo university-domains-list
East Tennessee State University,US,etsu.edu,http://www.etsu.edu/,,Hipo university-domains-list
Edgewood College,US,edgewood.edu,http://www.edgewood.edu/,,Hipo university-domains-list
Edinboro University of Pennsylvania,US,edinboro.edu,http://www.edinboro.edu/,,Hipo university-domains-list
Elizabeth City State University,US,ecsu.edu,http://www.ecsu.edu/,,Hipo university-domains-list
Elizabethtown College,US,etown.edu,http://www.etown.edu/,,Hipo university-domains-list
Elmhurst College,US,elmhurst.edu,http://www.elmhurst.edu/,,Hipo university-domains-list
Elon College,US,elon.edu,http://www.elon.edu/,,Hipo university-domains-list
Embry-Riddle Aeronautical University,US,erau.edu,http://www.erau.edu/,,Hipo university-domains-list
Emerson College,US,emerson.edu,http://www.emerson.edu/,,Hipo university-domains-list
Emmanuel College,US,emmanuel.edu,http://www.emmanuel.edu/,,Hipo university-domains-list
Emory University,US,emory.edu,http://www.emory.edu/,,Hipo university-domains-list
Emory & Henry College,US,ehc.edu,https://www.ehc.edu/,,Hipo university-domains-list
Emporia State University,US,emporia.edu,http://www.emporia.edu/,,Hipo university-domains-list
Erie Community College,US,ecc.edu,http://www.ecc.edu/,,Hipo university-domains-list
Lake Erie College of Osteopathic Medicine,US,lecom.edu,https://lecom.edu/,,Hipo university-domains-list
East Texas Baptist University,US,etbu.edu,https://www.etbu.edu/,,Hipo university-domains-list
Evergreen State College,US,evergreen.edu,http://www.evergreen.edu/,,Hipo university-domains-list
Fairleigh Dickinson University,US,fdu.edu,http://www.fdu.edu/,,Hipo university-domains-list
Fairmont State College,US,fairmontstate.edu,http://www.fairmontstate.edu/,,Hipo university-domains-list
Fayetteville State University,US,uncfsu.edu,http://www.uncfsu.edu/,,Hipo university-domains-list
Ferris State University,US,ferris.edu,http://www.ferris.edu/,,Hipo university-domains-list
Fielding Institute,US,fielding.edu,http://www.fielding.edu/,,Hipo university-domains-list
Fisk University,US,fisk.edu,http://www.fisk.edu/,,Hipo university-domains-list
Fitchburg State College,US,fsc.edu,http://www.fsc.edu/,,Hipo university-domains-list
Florida Agricultural and Mechanical University,US,famu.edu,http://www.famu.edu/,,Hipo university-domains-list
Florida Atlantic University,US,fau.edu,http://www.fau.edu/,,Hipo university-domains-list
Florida Gulf Coast University,US,fgcu.edu,http://www.fgcu.edu/,,Hipo university-domains-list
Florida Institute of Technology,US,fit.edu,http://www.fit.edu/,,Hipo university-domains-list
Florida International University,US,fiu.edu,http://www.fiu.edu/,,Hipo university-domains-list
Florida State University,US,fsu.edu,http://www.fsu.edu/,,Hipo university-domains-list
Fontbonne College,US,fontbonne.edu,http://www.fontbonne.edu/,,Hipo university-domains-list
Fordham University,US,fordham.edu,http://www.fordham.edu/,,Hipo university-domains-list
Fort Hays State University,US,fhsu.edu,http://www.fhsu.edu/,,Hipo university-domains-list
Fort Lewis College,US,fortlewis.edu,http://www.fortlewis.edu/,,Hipo university-domains-list
Fountainhead College of Technology,US,fountainheadcollege.edu,http://fountainheadcollege.edu/,,Hipo university-domains-list
Franklin and Marshall College,US,fandm.edu,http://www.fandm.edu/,,Hipo university-domains-list
Franklin Pierce Law Center,US,fplc.edu,http://www.fplc.edu/,,Hipo university-domains-list
Franklin University,US,franklin.edu,http://www.franklin.edu/,,Hipo university-domains-list
Frederick Community College,US,frederick.edu,http://www.frederick.edu/,,Hipo university-domains-list
Fresno Pacific University,US,fresno.edu,http://www.fresno.edu/,,Hipo university-domains-list
Friends University,US,friends.edu,http://www.friends.edu/,,Hipo university-domains-list
Frostburg State University,US,frostburg.edu,http://www.frostburg.edu/,,Hipo university-domains-list
Fuller Theological Seminary,US,fuller.edu,http://www.fuller.edu/,,Hipo university-domains-list
Furman University,US,furman.edu,http://www.furman.edu/,,Hipo university-domains-list
Futureworks,GB,futureworks.ac.uk,https://futureworks.ac.uk/,,Hipo university-domains-list
Gallaudet University,US,gallaudet.edu,http://www.gallaudet.edu/,,Hipo university-domains-list
Gannon University,US,gannon.edu,http://www.gannon.edu/,,Hipo university-domains-list
Geneva College,US,geneva.edu,http://www.geneva.edu/,,Hipo university-domains-list
George Fox College,US,gfc.edu,http://www.gfc.edu/,,Hipo university-domains-list
George Mason University,US,gmu.edu,http://www.gmu.edu/,,Hipo university-domains-list
Georgetown University,US,georgetown.edu,http://www.georgetown.edu/,,Hipo university-domains-list
George Washington University,US,gwu.edu,http://www.gwu.edu/,,Hipo university-domains-list
Georgia College,US,gcsu.edu,http://www.gcsu.edu/,,Hipo university-domains-list
Georgia Institute of Technology,US,gatech.edu,http://www.gatech.edu/,,Hipo university-domains-list
Georgian Court University,US,georgian.edu,http://www.georgian.edu/,,Hipo university-domains-list
Georgia Southern University,US,georgiasouthern.edu,http://www.georgiasouthern.edu/,,Hipo university-domains-list
Georgia Southwestern State University,US,gsw.edu,http://gsw.edu/,,Hipo university-domains-list
Georgia State University,US,gsu.edu,http://www.gsu.edu/,,Hipo university-domains-list
Gettysburg College,US,gettysburg.edu,http://www.gettysburg.edu/,,Hipo university-domains-list
GMI Engineering and Management Institute,US,gmi.edu,http://www.gmi.edu/,,Hipo university-domains-list
Golden Gate University,US,ggu.edu,http://www.ggu.edu/,,Hipo university-domains-list
Goldey-Beacom College,US,gbc.edu,http://www.gbc.edu/,,Hipo university-domains-list
Gonzaga University,US,gonzaga.edu,http://www.gonzaga.edu/,,Hipo university-domains-list
Goshen College,US,goshen.edu,http://www.goshen.edu/,,Hipo university-domains-list
